0,0017285000
0,0018234000
0,0017374000
0,0017373000
0,0017194000
0,0018834000
0,0023135000
0,0020863000
0,0018359000
0,0018614000
0,0018906000
0,0018704000
0,0018736000
0,0018881000
0,0023525000
0,0022695000
0,0021036000
0,0020173000
0,0027521000
0,0020352000
0,0018374000
0,0017473000
0,0019507000
0,0019703000
0,0018868000
0,0018543000
0,0019317000
0,0019045000
0,0018425000
0,0019161000
0,0023163000
0,0020310000
0,0021486000
0,0018734000
0,0018619000
0,0018452000
0,0018426000
0,0018828000
0,0020570000
0,0023809000
0,0022313000
0,0018763000
0,0019957000
0,0017956000
0,0017872000
0,0017925000
0,0019122000
0,0026197000
0,0021150000
0,0018452000
0,0018352000
0,0019751000
0,0018120000
0,0018552000
0,0018214000
0,0021745000
0,0021707000
0,0021127000
0,0019023000
0,0018588000
0,0017272000
0,0017442000
0,0017497000
0,0017537000
0,0019407000
0,0018693000
0,0019153000
0,0019307000
0,0017891000
0,0018609000
0,0019085000
0,0019130000
0,0019824000
0,0022146000
0,0021850000
0,0019665000
0,0019513000
0,0024505000
0,0018469000
0,0018174000
0,0020992000
0,0021554000
0,0020688000
0,0019875000
0,0018661000
0,0017899000
0,0017325000
0,0019024000
0,0017533000
0,0020062000
0,0023913000
0,0018472000
0,0017859000
0,0018690000
0,0017956000
0,0017934000
0,0019237000
0,0020730000
0,0021657000
0,0022610000
0,0019286000
0,0018560000
0,0020839000
0,0019363000
0,0018007000
0,0019497000
0,0023151000
0,0022450000
0,0018822000
0,0018686000
0,0018865000
0,0018194000
0,0018649000
0,0017622000
0,0020520000
0,0021732000
0,0020313000
0,0019812000
0,0023302000
0,0019906000
0,0019975000
0,0018945000
0,0024542000
0,0023181000
0,0019577000
0,0023182000
0,0020919000
0,0018502000
0,0018887000
0,0024859000
0,0022506000
0,0022024000
0,0020675000
0,0019334000
0,0018423000
0,0021337000
0,0018519000
0,0020668000
0,0026170000
0,0021403000
0,0018816000
0,0020866000
0,0018647000
0,0019331000
0,0024419000
0,0023449000
0,0032585000
0,0019500000
0,0019283000
0,0021136000
0,0018076000
0,0017902000
0,0018195000
0,0019540000
0,0020953000
0,0017933000
0,0017601000
0,0017562000
0,0019073000
0,0018441000
0,0023038000
0,0027033000
0,0020111000
0,0018268000
0,0019285000
0,0018100000
0,0018439000
0,0019318000
0,0018602000
0,0025379000
0,0021464000
0,0018022000
0,0018603000
0,0017959000
0,0018546000
0,0018906000
0,0018454000
0,0025300000
0,0018652000
0,0023926000
0,0018748000
0,0018542000
0,0018353000
0,0017927000
0,0019356000
0,0021175000
0,0020622000
0,0020491000
0,0019249000
0,0018099000
0,0018332000
0,0018511000
0,0017678000
0,0018754000
0,0024833000
0,0021046000
0,0018667000
0,0018980000
0,0018572000
0,0018365000
0,0018413000
0,0018490000
0,0024053000
0,0026648000
0,0019306000
0,0018988000
0,0018358000
0,0020081000
0,0017245000
0,0017692000
0,0017852000
0,0023417000
0,0022969000
0,0019143000
0,0020630000
0,0019271000
0,0020572000
0,0021920000
0,0023737000
0,0023779000
0,0021870000
0,0018964000
0,0018758000
0,0020913000
0,0020063000
0,0018653000
0,0024669000
0,0026132000
0,0017807000
0,0020263000
0,0019137000
0,0019192000
0,0020241000
0,0021358000
0,0021672000
0,0025861000
0,0018301000
0,0018880000
0,0019402000
0,0019921000
0,0017647000
0,0017414000
0,0019385000
0,0017598000
0,0022056000
0,0018918000
0,0018169000
0,0018171000
0,0018479000
0,0018275000
0,0018773000
0,0022713000
0,0023256000
0,0018364000
0,0018635000
0,0018980000
0,0018532000
0,0017713000
0,0020729000
0,0023503000
0,0021793000
0,0017849000
0,0018239000
0,0018665000
0,0017826000
0,0018576000
0,0018504000
0,0023627000
0,0019691000
0,0019476000
0,0019508000
0,0018218000
0,0018469000
0,0018170000
0,0018433000
0,0020170000
0,0023452000
0,0021676000
0,0017833000
0,0018347000
0,0018338000
0,0018421000
0,0018982000
0,0018064000
0,0027065000
0,0021871000
0,0018609000
0,0017631000
0,0018121000
0,0018038000
0,0018692000
0,0017693000
